order_id,customer_id,order_date,payment_method,marketing_channel,total_amount
7365,261,2023-12-13,PayPal,Paid Ads,425.36
7366,692,2024-04-25,Card,Email,372.94
7367,797,2024-01-10,Bank Transfer,Organic,313.06
7368,555,2024-02-26,Card,Organic,356.26
7369,134,2023-02-22,PayPal,Organic,144.42
7370,1020,2024-04-20,Card,Organic,147.72
7371,1609,2024-05-13,Bank Transfer,Email,66.32
7372,832,2023-07-29,Card,Social Media,180.91
7373,624,2023-10-17,Bank Transfer,Email,405.66
7374,831,2024-11-28,Card,Referral,88.23
7375,1486,2023-06-04,PayPal,Organic,250.29
7376,953,2023-07-12,PayPal,Referral,326.83
7377,573,2023-11-17,Card,Email,55.48
7378,841,2023-01-02,PayPal,Organic,178.13
7379,1232,2024-10-19,Card,Social Media,395.75
7380,257,2023-08-11,Bank Transfer,Referral,372.66
7381,1531,2023-08-14,Card,Referral,44.25
7382,1716,2023-09-17,Card,Social Media,81.83
7383,24,2023-02-15,Card,Organic,83.77
7384,1142,2023-09-17,Card,Referral,348.67
7385,1096,2023-08-19,PayPal,Email,333.16
7386,288,2023-03-04,Bank Transfer,Email,344.58
7387,463,2024-08-13,PayPal,Social Media,197.99
7388,1518,2023-02-24,Bank Transfer,Paid Ads,294.32
7389,1951,2024-01-02,Card,Referral,183.14
7390,370,2023-12-31,PayPal,Referral,434.03
7391,907,2023-08-11,Card,Social Media,441.89
7392,1912,2024-03-22,Card,Social Media,312.02
7393,1119,2023-12-10,Bank Transfer,Paid Ads,161.23
7394,903,2023-01-21,PayPal,Social Media,489.59
7395,1267,2023-02-11,Bank Transfer,Social Media,303.87
7396,1938,2023-04-16,Card,Organic,275.53
7397,388,2024-08-25,Card,Paid Ads,363.83
7398,51,2023-07-17,Bank Transfer,Social Media,98.24
7399,1649,2024-11-15,Card,Email,161.33
7400,664,2024-11-20,PayPal,Paid Ads,91.38
7401,1696,2023-05-01,PayPal,Paid Ads,369.76
7402,280,2024-04-29,Bank Transfer,Social Media,246.51
7403,1525,2024-12-17,Card,Paid Ads,306.61
7404,1214,2023-01-23,PayPal,Social Media,457.58
7405,1343,2024-02-06,Card,Social Media,208.32
7406,759,2023-12-08,Bank Transfer,Email,406.32
7407,863,2024-02-08,Bank Transfer,Paid Ads,129.75
7408,1924,2024-01-28,Card,Email,116.33
7409,770,2024-01-04,Card,Organic,98.48
7410,1639,2023-04-27,PayPal,Paid Ads,130.87
7411,1927,2024-11-15,Bank Transfer,Social Media,483.23
7412,347,2024-04-19,Bank Transfer,Social Media,181.23
7413,559,2024-09-15,Bank Transfer,Social Media,98.32
7414,1641,2023-11-05,Card,Organic,462.5
7415,1547,2023-04-15,Bank Transfer,Organic,300.1
7416,1586,2023-11-07,Bank Transfer,Email,140.91
7417,485,2023-01-21,PayPal,Organic,280.85
7418,498,2023-01-14,Bank Transfer,Paid Ads,285.81
7419,857,2024-08-26,PayPal,Paid Ads,158.23
7420,498,2024-10-13,PayPal,Email,309.76
7421,1273,2024-08-02,PayPal,Paid Ads,337.61
7422,1240,2024-09-06,PayPal,Organic,411.4
7423,1567,2023-12-29,Bank Transfer,Paid Ads,31.44
7424,765,2024-12-09,Card,Organic,349.15
7425,1081,2024-06-08,Bank Transfer,Paid Ads,417.63
7426,717,2023-06-06,Bank Transfer,Email,180.18
7427,1341,2024-10-08,PayPal,Social Media,331.47
7428,377,2023-02-23,Card,Referral,302.27
7429,1087,2023-12-22,PayPal,Paid Ads,477.42
7430,1124,2024-02-14,Bank Transfer,Organic,84.16
7431,1000,2024-11-09,Card,Email,359.67
7432,1538,2023-08-14,Card,Social Media,461.59
7433,1815,2024-11-17,PayPal,Paid Ads,86.26
7434,1422,2024-12-29,PayPal,Social Media,161.71
7435,1209,2024-06-11,PayPal,Paid Ads,280.47
7436,1044,2023-05-23,Card,Organic,20.21
7437,496,2023-11-16,Card,Social Media,447.95
7438,633,2024-05-06,Bank Transfer,Social Media,25.12
7439,902,2024-04-17,Card,Referral,262.7
7440,1187,2024-10-01,Card,Organic,493.82
7441,1474,2023-03-01,Card,Social Media,53.22
7442,691,2023-09-08,Bank Transfer,Organic,35.75
7443,127,2024-11-01,Bank Transfer,Referral,407.83
7444,791,2024-06-22,PayPal,Paid Ads,120.48
7445,782,2024-10-10,Card,Email,209.42
7446,913,2023-05-23,PayPal,Social Media,382.77
7447,1881,2024-06-27,PayPal,Email,294.19
7448,1876,2023-10-15,Bank Transfer,Email,395.41
7449,8,2023-04-10,Card,Referral,110.77
7450,699,2024-07-28,Card,Social Media,97.25
7451,970,2024-06-15,Card,Paid Ads,164.18
7452,616,2024-08-02,Card,Email,198.3
7453,1101,2023-10-04,PayPal,Email,169.21
7454,1437,2023-05-18,Bank Transfer,Paid Ads,129.61
7455,548,2024-08-03,Bank Transfer,Email,301.26
7456,33,2023-10-09,PayPal,Social Media,190.88
7457,1044,2024-09-20,Bank Transfer,Referral,474.98
7458,1555,2023-02-25,PayPal,Paid Ads,179.82
7459,867,2023-10-25,PayPal,Email,187.4
7460,1125,2023-07-22,PayPal,Email,21.27
7461,757,2023-02-14,PayPal,Organic,133.84
7462,8,2024-07-19,PayPal,Organic,138.87
7463,1628,2024-07-21,Card,Organic,304.58
7464,1718,2023-05-26,Bank Transfer,Referral,305.07
7465,1239,2024-12-01,PayPal,Email,57.58
7466,1918,2024-12-03,Bank Transfer,Paid Ads,55.07
7467,355,2024-12-23,Card,Paid Ads,81.47
7468,1306,2024-06-15,PayPal,Paid Ads,353.02
7469,1829,2023-11-25,PayPal,Paid Ads,92.37
7470,705,2023-08-08,Card,Paid Ads,308.73
7471,665,2023-02-26,PayPal,Email,491.2
7472,1744,2024-10-03,PayPal,Organic,356.79
7473,1388,2023-01-26,PayPal,Paid Ads,368.38
7474,1741,2024-03-07,Bank Transfer,Paid Ads,56.79
7475,1900,2023-07-06,PayPal,Social Media,464.93
7476,278,2024-12-12,Bank Transfer,Social Media,426.3
7477,1936,2024-11-23,Bank Transfer,Social Media,370.63
7478,1637,2023-09-30,Card,Referral,361.08
7479,915,2024-06-01,PayPal,Paid Ads,423.08
7480,804,2023-08-25,Bank Transfer,Social Media,202.34
7481,963,2023-07-02,Card,Email,29.6
7482,1218,2024-08-11,PayPal,Paid Ads,423.88
7483,605,2023-10-21,PayPal,Referral,476.17
7484,876,2024-12-01,PayPal,Social Media,75.69
7485,1601,2024-11-07,Card,Paid Ads,30.98
7486,1145,2024-02-18,PayPal,Email,181.6
7487,1000,2024-06-15,Bank Transfer,Referral,309.48
7488,1618,2024-03-17,Card,Organic,286.82
7489,1309,2024-03-01,PayPal,Organic,218.48
7490,729,2023-12-15,PayPal,Paid Ads,117.89
7491,645,2024-08-23,Bank Transfer,Organic,453.05
7492,780,2024-08-21,Card,Paid Ads,431.23
7493,945,2024-08-30,PayPal,Social Media,494.15
7494,1670,2024-10-05,Card,Referral,274.8
7495,683,2023-03-12,Bank Transfer,Referral,118.37
7496,842,2024-07-28,PayPal,Organic,398.58
7497,523,2023-01-25,Card,Email,188.9
7498,596,2024-07-17,Bank Transfer,Organic,413.32
7499,1401,2023-05-30,Bank Transfer,Email,152.74
7500,372,2023-08-23,Card,Referral,211.38
7501,1263,2024-11-30,PayPal,Organic,209.26
7502,190,2024-06-09,Card,Organic,25.07
7503,275,2023-02-01,Card,Social Media,319.81
7504,198,2023-09-12,PayPal,Referral,89.26
7505,1107,2023-12-26,PayPal,Organic,258.1
7506,1256,2024-11-11,PayPal,Organic,499.97
7507,1051,2023-08-06,Card,Referral,282.31
7508,1951,2024-08-03,PayPal,Referral,493.6
7509,1804,2023-06-12,Card,Email,50.9
7510,1981,2023-11-14,Card,Paid Ads,278.74
7511,706,2024-07-17,Bank Transfer,Email,268.85
7512,961,2023-06-29,Card,Email,134.88
7513,4,2023-10-06,Card,Email,409.59
7514,1734,2023-09-03,PayPal,Email,338.39
7515,481,2024-05-11,PayPal,Social Media,96.74
7516,519,2024-11-13,Bank Transfer,Paid Ads,135.07
7517,800,2023-05-23,Bank Transfer,Organic,430.37
7518,1769,2023-09-25,PayPal,Referral,211.72
7519,1742,2024-02-21,Bank Transfer,Email,47.6
7520,1070,2023-12-13,Card,Paid Ads,97.55
7521,1373,2024-11-05,PayPal,Paid Ads,477.67
7522,1695,2024-11-27,Card,Organic,135.46
7523,1873,2024-07-17,Bank Transfer,Email,271.3
7524,1363,2023-06-26,PayPal,Organic,189.76
7525,1482,2023-10-25,Bank Transfer,Organic,474.07
7526,1325,2023-07-01,Bank Transfer,Referral,454.12
7527,1645,2023-10-24,PayPal,Paid Ads,245.31
7528,1159,2023-12-30,PayPal,Email,116.52
7529,39,2024-11-03,Card,Social Media,372.88
7530,1247,2023-02-17,Card,Social Media,255.86
7531,949,2023-10-19,PayPal,Referral,342.57
7532,1057,2024-05-30,PayPal,Referral,322.63
7533,1792,2023-02-01,Card,Email,228.75
7534,170,2024-10-29,Card,Organic,58.91
7535,1333,2023-05-05,Bank Transfer,Organic,364.01
7536,1261,2023-06-11,PayPal,Social Media,384.59
7537,632,2023-04-26,PayPal,Social Media,102.54
7538,1752,2023-03-13,Bank Transfer,Organic,94.3
7539,1544,2023-05-18,Card,Referral,27.39
7540,1589,2023-07-11,Bank Transfer,Referral,45.15
7541,129,2023-01-22,Card,Paid Ads,67.51
7542,672,2023-09-16,PayPal,Paid Ads,267.96
7543,944,2024-03-12,PayPal,Organic,334.46
7544,40,2024-05-30,Card,Organic,90.13
7545,684,2024-02-21,Bank Transfer,Referral,324.66
7546,1555,2024-04-13,PayPal,Paid Ads,277.63
7547,981,2023-12-10,PayPal,Paid Ads,65.32
7548,1717,2024-06-25,Card,Referral,426.97
7549,873,2024-03-23,Card,Referral,349.7
7550,924,2024-08-12,Card,Organic,305.74
7551,396,2024-10-01,PayPal,Paid Ads,133.91
7552,114,2024-11-05,Card,Organic,49.58
7553,702,2024-09-14,PayPal,Social Media,362.2
7554,568,2023-04-01,PayPal,Email,381.21
7555,1302,2023-07-07,PayPal,Referral,181.13
7556,1425,2024-02-13,PayPal,Referral,203.76
7557,143,2024-01-28,Bank Transfer,Organic,75.17
7558,301,2023-08-04,Card,Organic,444.12
7559,710,2024-03-06,PayPal,Email,100.05
7560,304,2024-08-15,PayPal,Email,103.77
7561,766,2024-11-27,PayPal,Organic,214.91
7562,1055,2024-05-13,PayPal,Referral,424.3
7563,780,2023-05-21,Card,Social Media,458.0
7564,1290,2023-09-17,Card,Referral,309.72
7565,1003,2023-09-16,Bank Transfer,Paid Ads,180.9
7566,10,2023-01-23,Card,Paid Ads,377.79
7567,911,2024-10-15,PayPal,Referral,98.25
7568,1689,2024-08-02,PayPal,Social Media,434.19
7569,259,2024-11-06,Bank Transfer,Organic,469.32
7570,892,2023-01-09,Card,Referral,240.11
7571,1996,2024-05-16,Card,Organic,379.56
7572,452,2024-05-07,Card,Organic,445.28
7573,1670,2023-06-04,Bank Transfer,Social Media,424.66
7574,1058,2024-12-12,Bank Transfer,Email,103.34
7575,1030,2023-07-31,Card,Organic,444.77
7576,487,2023-12-28,Bank Transfer,Referral,235.07
7577,1879,2024-11-16,PayPal,Social Media,279.83
7578,1602,2024-12-06,PayPal,Organic,208.02
7579,1370,2024-05-19,PayPal,Email,366.55
7580,1091,2023-02-04,Card,Paid Ads,488.89
7581,442,2024-10-15,Bank Transfer,Organic,256.0
7582,1142,2024-04-27,Bank Transfer,Paid Ads,409.45
7583,495,2024-11-10,Card,Social Media,140.0
7584,714,2023-07-10,PayPal,Social Media,157.8
7585,1503,2023-01-31,Bank Transfer,Paid Ads,331.22
7586,1402,2023-04-18,Card,Social Media,261.34
7587,1295,2024-06-01,PayPal,Organic,358.48
7588,944,2024-09-07,Card,Paid Ads,73.02
7589,1716,2024-05-19,Bank Transfer,Organic,122.86
7590,1921,2023-01-23,Card,Email,55.38
7591,861,2023-11-01,PayPal,Paid Ads,125.96
7592,1221,2023-08-09,PayPal,Social Media,231.38
7593,655,2023-10-08,PayPal,Organic,276.1
7594,1244,2024-11-10,Bank Transfer,Social Media,36.67
7595,593,2023-01-12,Bank Transfer,Paid Ads,379.65
7596,1845,2024-01-21,PayPal,Email,454.46
7597,1552,2024-02-08,Bank Transfer,Organic,303.39
7598,1892,2024-12-03,Card,Social Media,444.68
7599,248,2024-06-28,Card,Email,470.91
7600,339,2023-08-14,PayPal,Social Media,163.01
7601,1920,2023-04-16,Card,Email,119.72
7602,157,2024-11-09,PayPal,Referral,315.15
7603,705,2023-03-10,PayPal,Email,353.86
7604,948,2024-12-07,Card,Referral,43.88
7605,1559,2023-11-01,Bank Transfer,Referral,57.43
7606,1267,2024-03-10,Bank Transfer,Social Media,111.93
7607,849,2024-02-15,Bank Transfer,Referral,478.9
7608,1692,2023-05-23,Bank Transfer,Organic,199.9
7609,1203,2023-08-02,Bank Transfer,Paid Ads,447.34
7610,1224,2023-01-25,Bank Transfer,Organic,474.87
7611,737,2023-11-22,Bank Transfer,Email,206.31
7612,123,2023-10-19,Bank Transfer,Email,461.61
7613,1673,2024-01-15,Card,Referral,412.99
7614,298,2024-05-31,PayPal,Referral,263.86
7615,503,2024-02-04,PayPal,Organic,91.08
7616,1118,2023-12-05,PayPal,Email,476.97
7617,934,2024-02-23,Card,Email,236.66
7618,796,2024-02-13,Card,Referral,173.85
7619,1991,2024-01-02,PayPal,Organic,436.26
7620,512,2023-05-12,PayPal,Paid Ads,439.58
7621,1863,2024-01-20,Bank Transfer,Social Media,164.62
7622,759,2024-08-24,Bank Transfer,Social Media,39.53
7623,977,2024-09-19,Card,Email,444.66
7624,1236,2024-09-10,PayPal,Referral,420.95
7625,1478,2023-11-12,Bank Transfer,Email,453.13
7626,387,2024-12-13,Bank Transfer,Organic,132.59
7627,526,2023-01-26,Card,Organic,216.39
7628,1098,2024-01-23,Card,Social Media,339.42
7629,1845,2023-10-25,PayPal,Email,273.96
7630,1815,2024-04-29,Card,Organic,180.31
7631,626,2024-09-04,PayPal,Paid Ads,394.11
7632,1774,2024-07-01,PayPal,Organic,458.67
7633,1662,2024-06-29,PayPal,Email,388.91
7634,705,2023-07-16,Card,Organic,46.86
7635,571,2023-08-05,PayPal,Referral,39.45
7636,1447,2023-11-24,Card,Organic,52.1
7637,336,2023-03-09,Card,Email,31.02
7638,107,2023-12-29,PayPal,Organic,275.54
7639,1503,2023-01-18,Bank Transfer,Email,401.86
7640,881,2023-01-15,Card,Email,65.24
7641,256,2024-08-13,PayPal,Organic,413.78
7642,141,2023-06-12,Card,Paid Ads,320.39
7643,250,2023-07-27,Bank Transfer,Social Media,84.29
7644,1679,2024-09-29,Bank Transfer,Email,361.2
7645,1016,2023-08-16,Card,Paid Ads,38.83
7646,1448,2024-08-30,Card,Social Media,491.17
7647,1535,2024-02-13,Bank Transfer,Referral,469.02
7648,1743,2023-06-15,Card,Paid Ads,164.59
7649,1199,2023-11-12,Bank Transfer,Referral,230.71
7650,777,2023-09-05,Bank Transfer,Social Media,423.9
7651,190,2023-07-09,Bank Transfer,Organic,387.3
7652,1527,2024-01-04,Bank Transfer,Organic,118.91
7653,1635,2023-02-20,PayPal,Organic,384.92
7654,606,2023-04-17,PayPal,Organic,141.13
7655,547,2024-07-29,PayPal,Paid Ads,165.59
7656,519,2024-12-13,Card,Referral,389.53
7657,1179,2024-11-11,Card,Email,346.67
7658,1666,2023-06-14,Bank Transfer,Organic,284.16
7659,1846,2024-12-18,Bank Transfer,Organic,317.01
7660,703,2024-01-17,Bank Transfer,Referral,68.93
7661,1039,2024-04-20,Bank Transfer,Paid Ads,271.39
7662,1093,2024-05-10,PayPal,Referral,497.63
7663,1355,2024-01-12,Bank Transfer,Email,29.88
7664,1694,2024-01-28,Bank Transfer,Referral,313.61
7665,1194,2024-08-22,PayPal,Paid Ads,117.82
7666,87,2024-03-10,PayPal,Email,309.07
7667,1397,2024-01-14,Bank Transfer,Organic,29.45
7668,1320,2024-10-11,Bank Transfer,Email,306.11
7669,1196,2023-04-16,Card,Social Media,323.93
7670,272,2023-09-08,PayPal,Organic,193.29
7671,552,2024-03-30,Bank Transfer,Email,423.61
7672,1756,2024-08-31,PayPal,Organic,372.02
7673,5,2023-10-18,Bank Transfer,Referral,443.26
7674,1172,2024-11-28,Bank Transfer,Referral,463.09
7675,1179,2023-05-16,PayPal,Organic,205.87
7676,980,2023-01-27,PayPal,Paid Ads,203.16
7677,133,2024-06-20,Card,Paid Ads,197.96
7678,771,2024-05-11,PayPal,Email,394.68
7679,1160,2024-07-22,Bank Transfer,Referral,37.23
7680,465,2023-11-13,Card,Email,89.55
7681,215,2024-08-05,Card,Social Media,105.07
7682,466,2023-12-28,Bank Transfer,Social Media,188.91
7683,235,2023-04-27,Card,Referral,163.8
7684,975,2024-09-08,Bank Transfer,Social Media,109.13
7685,1954,2023-10-24,Bank Transfer,Referral,343.7
7686,447,2023-11-29,Card,Organic,33.04
7687,309,2023-06-09,Card,Paid Ads,331.3
7688,1632,2023-11-30,Bank Transfer,Paid Ads,382.38
7689,14,2024-10-18,Card,Email,310.55
7690,425,2024-03-21,Card,Organic,295.37
7691,632,2024-10-20,PayPal,Organic,118.46
7692,211,2024-02-02,PayPal,Email,52.32
7693,244,2024-07-12,PayPal,Referral,50.85
7694,1495,2024-09-15,Card,Email,103.09
7695,201,2024-03-24,PayPal,Paid Ads,452.47
7696,33,2023-01-30,Card,Email,483.84
7697,1179,2024-01-26,Card,Organic,309.1
7698,1881,2024-10-17,Bank Transfer,Social Media,198.53
7699,1908,2023-07-09,PayPal,Organic,134.23
7700,941,2024-05-18,Bank Transfer,Social Media,402.01
7701,1897,2023-04-24,PayPal,Paid Ads,195.42
7702,1740,2023-03-16,Card,Paid Ads,491.1
7703,1397,2023-11-21,Card,Social Media,123.43
7704,1055,2024-02-11,PayPal,Email,225.38
7705,867,2024-12-19,PayPal,Social Media,253.51
7706,1348,2024-06-15,Bank Transfer,Email,124.32
7707,554,2023-04-17,PayPal,Social Media,210.6
7708,1586,2023-02-24,PayPal,Paid Ads,498.68
7709,1776,2024-10-14,PayPal,Organic,467.34
7710,27,2023-10-15,Bank Transfer,Paid Ads,450.93
7711,1365,2023-06-08,Card,Referral,424.81
7712,1638,2024-04-29,Bank Transfer,Paid Ads,389.26
7713,480,2023-10-09,PayPal,Paid Ads,315.84
7714,1493,2023-12-17,Card,Referral,186.68
7715,122,2023-05-27,Card,Referral,92.92
7716,1797,2023-10-19,PayPal,Organic,127.87
7717,216,2024-11-08,PayPal,Organic,38.05
7718,431,2024-05-29,Bank Transfer,Email,272.87
7719,1137,2023-07-23,Bank Transfer,Organic,145.03
7720,789,2023-07-09,PayPal,Social Media,259.8
7721,1764,2023-11-27,PayPal,Organic,478.32
7722,1615,2024-08-26,Bank Transfer,Email,65.48
7723,1153,2024-10-19,Bank Transfer,Organic,382.95
7724,703,2024-04-29,Card,Paid Ads,337.92
7725,856,2023-03-08,Bank Transfer,Social Media,420.75
7726,981,2023-06-18,PayPal,Email,378.24
7727,1675,2023-10-28,Bank Transfer,Paid Ads,222.7
7728,562,2024-09-22,Card,Organic,138.83
7729,839,2023-12-26,Bank Transfer,Organic,430.29
7730,295,2023-01-10,PayPal,Referral,494.94
7731,125,2024-08-25,Card,Referral,210.23
7732,1321,2023-01-05,PayPal,Organic,82.97
7733,759,2023-07-09,Card,Social Media,301.78
7734,143,2024-02-06,Card,Referral,62.79
7735,51,2024-12-29,Card,Paid Ads,463.7
7736,1475,2023-10-22,Bank Transfer,Paid Ads,431.47
7737,66,2024-04-22,Card,Email,128.97
7738,1735,2024-02-19,PayPal,Email,144.88
7739,854,2024-01-17,PayPal,Paid Ads,22.15
7740,969,2023-06-23,Bank Transfer,Organic,319.23
7741,435,2024-01-25,Bank Transfer,Email,93.21
7742,570,2024-11-11,Bank Transfer,Organic,87.82
7743,1743,2023-06-13,Card,Email,268.31
7744,1155,2024-06-04,Bank Transfer,Social Media,62.41
7745,857,2024-02-03,Bank Transfer,Organic,80.53
7746,107,2023-02-08,Card,Organic,251.76
7747,313,2024-04-23,Bank Transfer,Social Media,231.54
7748,151,2024-03-30,Bank Transfer,Organic,356.34
7749,493,2023-10-13,PayPal,Referral,218.2
7750,224,2023-03-25,PayPal,Referral,92.64
7751,167,2024-02-23,PayPal,Social Media,273.69
7752,1527,2024-07-28,Bank Transfer,Organic,268.74
7753,1496,2023-06-02,PayPal,Social Media,403.37
7754,519,2023-09-21,PayPal,Organic,493.94
7755,1488,2023-03-31,Card,Organic,294.32
7756,1184,2023-05-30,Bank Transfer,Organic,272.77
7757,49,2023-03-13,PayPal,Organic,375.69
7758,805,2024-12-22,PayPal,Referral,321.25
7759,890,2024-01-26,PayPal,Email,401.75
7760,470,2024-08-03,Card,Organic,387.1
7761,54,2023-11-30,PayPal,Paid Ads,418.37
7762,1921,2024-04-17,Bank Transfer,Social Media,62.59
7763,105,2023-02-14,Bank Transfer,Social Media,390.66
7764,776,2024-01-30,Card,Social Media,397.56
7765,925,2023-08-12,PayPal,Social Media,407.25
7766,206,2024-11-29,PayPal,Referral,245.69
7767,1203,2023-07-28,Card,Referral,236.66
7768,499,2024-12-17,Card,Organic,311.1
7769,1830,2024-01-17,Bank Transfer,Email,40.72
7770,63,2023-10-14,PayPal,Organic,25.15
7771,1988,2024-06-01,Bank Transfer,Paid Ads,115.61
7772,1874,2023-07-03,Bank Transfer,Social Media,203.98
7773,240,2024-03-31,PayPal,Organic,138.86
7774,199,2024-07-23,PayPal,Email,443.82
7775,1266,2024-04-03,Card,Paid Ads,389.16
7776,1083,2023-11-28,PayPal,Paid Ads,457.4
7777,586,2024-08-26,Bank Transfer,Referral,475.83
7778,1151,2024-04-18,PayPal,Email,306.5
7779,1809,2023-05-22,Bank Transfer,Social Media,115.63
7780,21,2024-01-14,Bank Transfer,Social Media,225.72
7781,1109,2023-04-23,Bank Transfer,Referral,193.78
7782,1907,2023-09-04,Card,Organic,330.01
7783,754,2024-03-28,Card,Social Media,204.47
7784,1993,2023-11-09,Card,Email,22.45
7785,996,2023-04-10,PayPal,Referral,419.78
7786,1284,2023-06-20,PayPal,Email,457.84
7787,674,2023-05-30,PayPal,Referral,274.79
7788,647,2024-09-25,PayPal,Email,205.81
7789,1642,2023-05-19,Card,Organic,82.1
7790,912,2023-07-15,Bank Transfer,Organic,350.46
7791,414,2023-08-13,Bank Transfer,Social Media,176.46
7792,1985,2023-01-15,Bank Transfer,Email,302.66
7793,1800,2023-06-09,PayPal,Email,179.87
7794,1522,2023-05-19,Bank Transfer,Email,292.09
7795,1045,2024-01-07,PayPal,Social Media,69.38
7796,1289,2024-06-25,Card,Referral,445.49
7797,1853,2023-10-10,PayPal,Referral,413.37
7798,1767,2023-06-05,PayPal,Email,482.5
7799,635,2024-05-24,Card,Organic,447.67
7800,1635,2023-06-23,Card,Paid Ads,323.24
7801,1848,2023-11-02,PayPal,Email,267.1
7802,516,2023-01-12,Bank Transfer,Social Media,84.98
7803,1926,2023-10-17,PayPal,Social Media,112.93
7804,759,2024-07-02,Card,Organic,166.53
7805,811,2024-08-07,PayPal,Organic,131.79
7806,1769,2023-01-03,Card,Social Media,443.71
7807,1311,2023-12-24,PayPal,Paid Ads,229.52
7808,1396,2023-03-01,Bank Transfer,Organic,470.75
7809,55,2023-01-07,PayPal,Organic,382.78
7810,664,2024-11-18,Bank Transfer,Email,183.83
7811,1516,2023-05-22,Bank Transfer,Social Media,104.6
7812,1581,2023-04-17,PayPal,Referral,345.21
7813,1723,2023-11-13,Bank Transfer,Paid Ads,245.46
7814,958,2023-07-13,Bank Transfer,Paid Ads,221.28
7815,940,2023-03-07,PayPal,Social Media,295.5
7816,448,2024-10-07,Bank Transfer,Paid Ads,93.14
7817,1925,2024-03-12,Card,Paid Ads,290.46
7818,1131,2023-07-29,Bank Transfer,Email,52.09
7819,1720,2024-01-12,Card,Organic,194.66
7820,1435,2023-04-29,Card,Social Media,76.18
7821,348,2023-03-06,Bank Transfer,Referral,439.58
7822,1155,2023-05-07,Bank Transfer,Social Media,344.85
7823,917,2024-12-02,Card,Referral,251.42
7824,916,2024-10-17,Bank Transfer,Referral,358.12
7825,419,2023-03-17,Bank Transfer,Referral,121.57
7826,800,2024-12-28,Card,Social Media,279.12
7827,796,2023-01-15,PayPal,Social Media,470.62
7828,1680,2024-07-12,Card,Organic,113.21
7829,1060,2023-09-18,Card,Social Media,451.03
7830,271,2023-04-20,Card,Organic,464.8
7831,251,2024-01-19,Card,Paid Ads,442.98
7832,683,2023-12-27,Bank Transfer,Social Media,33.85
7833,664,2024-12-10,PayPal,Paid Ads,386.9
7834,1894,2023-03-23,Bank Transfer,Email,110.48
7835,1407,2024-05-30,Card,Email,178.21
7836,1779,2024-05-18,Card,Social Media,101.87
7837,966,2024-12-11,Bank Transfer,Referral,315.5
7838,1042,2023-09-30,PayPal,Social Media,471.5
7839,747,2023-07-15,Bank Transfer,Paid Ads,162.48
7840,382,2023-05-20,PayPal,Organic,107.02
7841,1775,2024-01-16,Card,Email,45.49
7842,1260,2024-05-10,Card,Organic,33.76
7843,678,2024-03-15,PayPal,Email,357.68
7844,1462,2023-10-29,Card,Paid Ads,382.0
7845,1057,2024-07-22,Bank Transfer,Email,478.39
7846,1462,2023-08-25,PayPal,Organic,255.78
7847,1562,2023-12-22,PayPal,Referral,440.16
7848,1130,2023-09-04,Card,Referral,146.6
7849,1836,2024-03-06,Card,Referral,189.33
7850,1489,2023-04-13,PayPal,Organic,355.92
7851,1177,2024-01-12,Card,Organic,185.36
7852,606,2023-10-19,Bank Transfer,Referral,234.2
7853,940,2024-08-14,PayPal,Email,112.66
7854,1384,2023-06-26,Card,Paid Ads,349.63
7855,54,2024-09-01,Bank Transfer,Social Media,158.71
7856,1220,2023-01-25,Bank Transfer,Email,45.05
7857,1156,2024-02-26,PayPal,Social Media,461.63
7858,774,2024-04-03,PayPal,Referral,443.59
7859,526,2024-05-29,Card,Email,24.09
7860,15,2024-01-19,PayPal,Social Media,94.63
7861,497,2024-03-17,Bank Transfer,Organic,428.28
7862,1414,2024-01-06,PayPal,Social Media,462.81
7863,1158,2023-10-31,Card,Social Media,313.31
7864,1714,2023-09-12,Bank Transfer,Paid Ads,328.98
7865,1842,2024-04-16,Bank Transfer,Social Media,419.43
7866,1775,2024-05-01,Card,Email,139.53
7867,1347,2024-11-10,Bank Transfer,Referral,44.59
7868,1413,2023-06-09,Bank Transfer,Social Media,90.25
7869,1749,2023-09-07,Card,Referral,108.75
7870,893,2024-04-13,Bank Transfer,Paid Ads,164.31
7871,795,2024-10-07,PayPal,Paid Ads,85.95
7872,653,2024-10-14,Card,Paid Ads,205.46
7873,59,2024-11-29,Card,Paid Ads,316.57
7874,1537,2023-10-11,Card,Email,186.02
7875,1602,2024-08-20,Card,Referral,58.42
7876,404,2023-05-23,Bank Transfer,Paid Ads,304.77
7877,1980,2023-02-04,Bank Transfer,Referral,194.34
7878,1232,2024-02-15,Bank Transfer,Paid Ads,133.66
7879,1657,2024-02-22,PayPal,Paid Ads,343.57
7880,1533,2024-01-14,Bank Transfer,Email,94.08
7881,786,2023-07-04,Bank Transfer,Email,30.76
7882,405,2024-10-06,Bank Transfer,Referral,468.77
7883,138,2024-06-24,PayPal,Email,224.3
7884,668,2023-12-21,Card,Organic,106.12
7885,663,2023-12-05,Card,Organic,489.81
7886,741,2023-10-23,Card,Social Media,57.55
7887,1293,2023-10-26,Card,Social Media,242.11
7888,644,2023-09-28,Bank Transfer,Email,29.6
7889,74,2024-04-12,Card,Social Media,34.3
7890,698,2024-02-25,Card,Social Media,70.6
7891,606,2024-06-24,Bank Transfer,Social Media,116.25
7892,1747,2023-02-01,Card,Referral,218.8
7893,1488,2023-06-21,Bank Transfer,Email,437.56
7894,166,2024-09-21,Card,Social Media,258.32
