order_item_id,order_id,product_id,quantity,unit_price
21657,8573,175,2,120.74
21658,8573,149,2,19.83
21659,8573,88,3,162.35
21660,8574,181,1,179.67
21661,8574,237,2,110.11
21662,8574,126,2,13.07
21663,8574,101,2,24.13
21664,8575,61,2,173.66
21665,8575,204,2,29.07
21666,8576,258,3,118.88
21667,8576,104,1,10.2
21668,8576,169,3,37.65
21669,8577,117,1,55.55
21670,8578,151,1,14.46
21671,8578,288,3,22.71
21672,8578,194,2,116.59
21673,8578,7,1,13.28
21674,8579,196,1,21.75
21675,8579,31,2,70.33
21676,8579,76,2,94.2
21677,8579,143,3,92.87
21678,8580,28,2,38.94
21679,8580,173,2,48.37
21680,8581,133,2,127.85
21681,8581,160,2,87.39
21682,8581,107,1,181.81
21683,8582,35,3,115.88
21684,8582,322,2,62.01
21685,8582,192,1,50.04
21686,8583,64,1,131.84
21687,8583,164,3,12.64
21688,8583,147,2,153.14
21689,8583,126,1,51.93
21690,8584,197,3,195.3
21691,8584,278,2,142.08
21692,8585,241,3,147.09
21693,8585,10,2,60.77
21694,8585,61,1,73.46
21695,8585,292,2,199.25
21696,8586,248,3,100.58
21697,8586,160,3,151.21
21698,8586,287,3,144.78
21699,8586,79,2,124.82
21700,8587,252,1,166.19
21701,8588,17,1,30.07
21702,8588,274,3,29.4
21703,8589,173,2,179.4
21704,8590,266,3,110.3
21705,8591,26,1,178.2
21706,8591,229,3,154.3
21707,8592,235,3,37.33
21708,8592,282,1,103.08
21709,8592,290,3,42.09
21710,8593,184,1,50.47
21711,8594,113,1,137.72
21712,8594,84,3,55.79
21713,8594,189,3,151.39
21714,8594,322,3,110.57
21715,8595,56,2,182.14
21716,8595,208,2,21.31
21717,8595,79,2,124.52
21718,8596,37,3,45.24
21719,8597,81,3,175.39
21720,8598,166,1,19.39
21721,8598,71,3,64.01
21722,8599,72,3,110.59
21723,8599,241,2,148.89
21724,8600,245,1,29.46
21725,8600,248,1,18.2
21726,8601,262,1,27.34
21727,8602,327,1,115.14
21728,8602,282,1,121.13
21729,8602,220,2,193.78
21730,8603,52,1,104.67
21731,8603,183,1,18.84
21732,8603,157,3,88.6
21733,8604,7,2,173.35
21734,8605,159,2,113.94
21735,8605,173,3,19.23
21736,8605,82,1,178.41
21737,8605,308,2,68.25
21738,8606,196,3,35.84
21739,8606,273,2,158.63
21740,8606,139,1,89.41
21741,8607,129,2,182.26
21742,8607,229,3,170.37
21743,8607,288,2,174.11
21744,8607,278,2,42.81
21745,8608,22,1,31.51
21746,8608,19,1,32.79
21747,8609,103,1,162.25
21748,8609,136,1,100.28
21749,8609,91,3,62.52
21750,8609,326,2,169.39
21751,8610,34,3,161.62
21752,8611,202,3,186.35
21753,8611,125,2,82.77
21754,8611,5,3,175.18
21755,8611,24,3,105.34
21756,8612,9,2,37.93
21757,8612,40,2,125.01
21758,8613,29,2,59.5
21759,8613,5,1,116.27
21760,8614,290,1,82.15
21761,8614,96,2,43.25
21762,8614,47,2,88.57
21763,8615,202,2,122.54
21764,8615,28,1,98.22
21765,8615,94,1,73.88
21766,8616,53,1,109.48
21767,8616,194,2,45.17
21768,8616,264,1,97.41
21769,8617,288,2,192.29
21770,8617,246,3,182.73
21771,8617,149,2,122.16
21772,8618,199,3,158.14
21773,8618,122,2,178.38
21774,8619,198,3,113.2
21775,8619,7,1,42.91
21776,8619,185,2,122.96
21777,8619,206,3,28.36
21778,8620,159,2,129.67
21779,8620,142,2,56.16
21780,8620,303,3,78.11
21781,8621,172,2,187.15
21782,8622,2,2,141.19
21783,8623,22,2,32.51
21784,8623,262,1,34.61
21785,8624,130,2,70.85
21786,8624,262,1,199.14
21787,8624,156,1,79.93
21788,8625,30,3,195.61
21789,8625,222,2,18.65
21790,8625,252,2,26.19
21791,8626,64,3,166.24
21792,8626,243,1,77.84
21793,8626,246,3,105.16
21794,8626,235,3,141.81
21795,8627,135,2,173.23
21796,8627,68,2,75.28
21797,8628,169,2,182.91
21798,8628,180,1,83.07
21799,8628,159,2,106.84
21800,8629,196,2,181.72
21801,8630,74,3,91.38
21802,8630,117,1,88.54
21803,8631,138,3,32.06
21804,8632,182,1,100.02
21805,8632,29,2,73.96
21806,8632,85,2,170.3
21807,8632,13,1,175.84
21808,8633,118,3,65.34
21809,8634,177,1,57.05
21810,8635,214,2,24.72
21811,8635,283,1,164.55
21812,8636,137,1,103.64
21813,8637,56,1,171.86
21814,8638,41,2,131.23
21815,8638,197,1,96.79
21816,8638,224,2,124.89
21817,8639,124,3,42.29
21818,8639,130,3,142.52
21819,8639,148,1,138.04
21820,8640,68,1,84.72
21821,8640,180,3,82.42
21822,8640,308,3,31.24
21823,8641,40,3,50.23
21824,8642,256,3,196.88
21825,8642,29,3,106.9
21826,8642,136,1,14.78
21827,8642,3,1,76.76
21828,8643,167,2,110.89
21829,8643,120,3,92.13
21830,8644,244,3,28.66
21831,8644,104,2,138.2
21832,8644,231,2,79.95
21833,8644,71,3,77.3
21834,8645,221,2,190.23
21835,8645,28,2,21.09
21836,8645,99,1,128.39
21837,8645,232,1,158.26
21838,8646,191,2,29.01
21839,8646,284,3,39.53
21840,8647,265,2,93.64
21841,8648,238,1,173.42
21842,8648,60,2,115.7
21843,8649,103,3,100.02
21844,8649,232,2,75.98
21845,8650,6,2,125.39
21846,8650,277,2,197.56
21847,8650,241,2,131.33
21848,8650,258,1,21.87
21849,8651,82,1,152.05
21850,8652,47,3,141.77
21851,8653,141,3,101.23
21852,8653,47,2,83.49
21853,8653,8,1,14.15
21854,8654,134,1,166.14
21855,8654,114,3,145.12
21856,8655,289,3,74.62
21857,8655,176,3,37.58
21858,8655,319,2,150.23
21859,8655,157,2,105.69
21860,8656,80,3,56.73
21861,8656,221,2,119.87
21862,8656,280,1,37.79
21863,8656,96,2,188.25
21864,8657,303,2,16.22
21865,8657,50,3,59.98
21866,8658,123,3,141.65
21867,8658,167,2,171.82
21868,8658,252,1,139.87
21869,8659,256,3,32.93
21870,8659,57,2,19.82
21871,8660,248,2,123.0
21872,8660,268,2,181.57
21873,8661,314,2,199.88
21874,8661,301,3,48.17
21875,8661,66,1,34.25
21876,8662,322,2,198.99
21877,8663,256,3,198.04
21878,8663,166,2,134.37
21879,8664,187,1,162.15
21880,8664,72,2,189.68
21881,8664,52,3,190.92
21882,8665,274,2,185.52
21883,8665,183,2,167.61
21884,8665,192,1,141.38
21885,8666,172,1,161.78
21886,8666,215,3,109.49
21887,8666,311,2,58.84
21888,8666,115,1,99.17
21889,8667,94,3,25.28
21890,8667,290,2,141.59
21891,8667,19,1,187.18
21892,8667,216,1,119.91
21893,8668,134,2,109.04
21894,8668,178,1,11.43
21895,8669,86,2,182.35
21896,8669,159,2,153.28
21897,8669,142,1,37.65
21898,8670,327,2,91.8
21899,8670,115,1,79.14
21900,8670,277,3,165.53
21901,8670,171,3,22.01
21902,8671,265,3,117.17
21903,8671,320,3,134.15
21904,8672,295,3,17.35
21905,8672,160,2,139.45
21906,8673,156,3,114.19
21907,8674,86,2,76.98
21908,8674,22,2,167.29
21909,8675,153,1,78.94
21910,8675,272,2,89.08
21911,8676,72,2,39.84
21912,8676,315,1,186.16
21913,8677,153,2,95.46
21914,8677,302,1,74.97
21915,8677,263,2,68.12
21916,8678,112,3,177.98
21917,8678,132,3,175.91
21918,8678,213,1,146.39
21919,8678,101,3,50.62
21920,8679,279,3,194.13
21921,8680,16,2,189.66
21922,8680,184,1,146.11
21923,8681,185,2,162.96
21924,8681,308,2,130.2
21925,8681,201,1,97.86
21926,8681,81,1,136.38
21927,8682,328,1,111.51
21928,8682,140,2,118.98
21929,8682,236,3,138.3
21930,8682,276,3,196.94
21931,8683,58,3,138.58
21932,8683,223,2,86.95
21933,8684,196,1,135.33
21934,8685,205,3,110.62
21935,8685,5,2,99.44
21936,8686,48,1,173.5
21937,8686,145,1,15.76
21938,8687,263,1,125.06
21939,8687,328,2,59.6
21940,8687,323,2,18.7
21941,8688,175,1,48.66
21942,8688,325,3,102.77
21943,8689,81,3,87.77
21944,8690,233,3,13.07
21945,8690,3,3,60.24
21946,8690,45,2,151.1
21947,8690,55,2,53.6
21948,8691,160,3,181.19
21949,8691,273,3,182.42
21950,8692,277,2,86.96
21951,8692,313,3,125.8
21952,8692,233,2,131.21
21953,8692,306,1,88.89
21954,8693,313,1,53.54
21955,8693,239,1,95.43
21956,8693,286,1,21.82
21957,8693,316,1,72.27
21958,8694,273,2,117.75
21959,8695,34,1,153.66
21960,8695,10,3,100.38
21961,8695,295,2,30.64
21962,8696,69,1,149.72
21963,8696,192,2,167.17
21964,8697,313,2,13.7
21965,8698,118,1,170.24
21966,8698,307,2,52.45
21967,8698,113,3,120.32
21968,8699,224,2,117.46
21969,8699,295,1,63.47
21970,8699,292,1,190.57
21971,8700,65,2,197.16
21972,8701,141,2,80.6
21973,8701,63,2,179.96
21974,8701,129,3,79.75
21975,8702,36,3,32.25
21976,8702,70,1,117.76
21977,8702,269,2,128.03
21978,8703,44,1,154.83
21979,8703,172,3,165.21
21980,8703,188,1,158.47
21981,8704,30,2,96.47
21982,8704,92,2,99.98
21983,8704,184,2,22.04
21984,8704,289,1,171.0
21985,8705,280,3,63.54
21986,8705,60,1,28.2
21987,8706,281,2,117.3
21988,8707,275,2,80.43
21989,8707,312,1,160.09
21990,8707,40,2,61.11
21991,8707,220,1,145.12
21992,8708,40,2,110.33
21993,8709,237,1,88.11
21994,8709,87,2,81.2
21995,8709,146,3,164.34
21996,8710,197,1,88.66
21997,8710,2,2,21.76
21998,8711,252,3,187.88
21999,8711,274,1,48.03
22000,8711,10,2,179.51
22001,8712,281,3,132.8
22002,8712,142,1,128.44
22003,8713,307,3,81.71
22004,8713,197,3,162.43
22005,8713,268,1,36.59
22006,8714,29,3,189.41
22007,8714,302,1,91.26
22008,8715,242,1,115.39
22009,8715,307,1,57.04
22010,8716,249,3,152.89
22011,8716,232,3,110.89
22012,8717,32,1,53.16
22013,8717,96,3,153.88
22014,8718,133,1,186.28
22015,8719,66,3,168.4
22016,8720,157,3,33.17
22017,8720,262,1,11.86
22018,8720,140,3,66.52
22019,8720,113,3,123.48
22020,8721,167,1,33.68
22021,8722,83,1,69.18
22022,8722,9,1,127.6
22023,8722,149,2,116.46
22024,8722,26,1,188.1
22025,8723,133,2,181.34
22026,8723,75,2,62.26
22027,8723,99,1,72.1
22028,8723,106,3,46.78
22029,8724,196,1,122.99
22030,8725,164,3,196.45
22031,8725,222,3,80.0
22032,8726,76,1,169.82
22033,8726,79,1,30.72
22034,8727,111,2,190.95
22035,8727,210,3,186.86
22036,8727,293,1,37.61
22037,8727,35,3,192.81
22038,8728,23,1,66.78
22039,8728,154,2,51.36
22040,8729,114,2,67.9
22041,8729,216,2,68.38
22042,8729,211,2,172.98
22043,8729,140,1,195.73
22044,8730,69,2,23.95
22045,8730,86,2,91.61
22046,8730,68,3,51.22
22047,8730,220,2,92.94
22048,8731,151,2,182.54
22049,8731,112,1,52.83
22050,8731,281,3,178.39
22051,8732,307,1,137.25
22052,8733,190,1,122.38
22053,8733,241,1,22.65
22054,8734,152,3,93.0
22055,8734,25,1,136.42
22056,8734,275,3,38.86
22057,8735,204,2,151.61
22058,8735,45,2,24.91
22059,8735,295,1,67.25
22060,8736,314,3,87.7
22061,8736,296,1,70.81
22062,8736,37,1,173.09
22063,8736,21,2,183.11
22064,8737,242,1,161.78
22065,8738,286,2,110.81
22066,8738,92,2,169.61
22067,8739,89,3,152.29
22068,8739,118,2,69.83
22069,8739,55,2,58.85
22070,8739,42,3,160.97
22071,8740,325,1,195.51
22072,8741,190,1,182.77
22073,8741,193,3,146.38
22074,8741,48,2,121.83
22075,8741,274,1,109.96
22076,8742,107,2,122.97
22077,8743,93,3,36.44
22078,8743,133,2,176.4
22079,8744,40,2,151.25
22080,8744,181,3,194.59
22081,8744,150,1,31.19
22082,8744,106,1,188.09
22083,8745,225,3,76.71
22084,8745,316,3,129.69
22085,8746,5,2,115.9
22086,8746,98,2,21.34
22087,8747,22,2,129.74
22088,8747,208,1,93.15
22089,8747,181,1,73.51
22090,8747,293,2,100.15
22091,8748,41,2,56.71
22092,8749,174,3,97.66
22093,8749,37,2,99.96
22094,8749,179,2,117.04
22095,8750,161,3,100.74
22096,8750,303,3,17.82
22097,8751,217,3,111.11
22098,8752,313,1,114.49
22099,8752,98,3,77.98
22100,8753,206,1,44.19
22101,8753,29,1,83.41
22102,8753,161,2,120.97
22103,8754,46,1,174.35
22104,8754,136,1,101.76
22105,8754,217,3,10.18
22106,8755,105,2,79.76
22107,8755,175,2,148.5
22108,8755,251,3,77.55
22109,8756,237,1,79.97
22110,8756,4,3,74.74
22111,8756,205,3,147.42
22112,8756,254,2,132.71
22113,8757,133,3,159.71
22114,8757,232,3,193.39
22115,8757,26,3,194.58
22116,8758,21,2,43.44
22117,8758,188,2,84.95
22118,8758,84,2,136.32
22119,8759,197,1,117.88
22120,8760,313,2,159.45
22121,8760,211,3,152.52
22122,8761,18,2,28.11
22123,8761,2,1,121.61
22124,8761,115,1,19.27
22125,8762,273,1,112.39
22126,8762,285,3,148.52
22127,8762,46,2,118.38
22128,8762,89,1,150.6
22129,8763,33,1,52.62
22130,8764,66,2,112.95
22131,8764,197,1,160.89
22132,8764,86,1,37.12
22133,8765,38,1,35.47
22134,8765,276,2,87.57
22135,8765,180,2,96.66
22136,8766,198,3,44.99
22137,8766,297,2,26.46
22138,8766,328,1,98.58
22139,8767,217,1,52.35
22140,8767,230,1,47.92
22141,8767,13,3,153.86
22142,8768,21,2,161.38
22143,8768,68,1,105.07
22144,8768,5,3,39.29
22145,8769,53,1,41.47
22146,8769,270,2,32.87
22147,8769,124,2,37.81
22148,8769,240,3,108.53
22149,8770,23,2,64.63
22150,8770,224,1,160.25
22151,8770,129,3,172.31
22152,8770,229,2,33.07
22153,8771,239,1,141.28
22154,8771,268,2,23.18
22155,8771,73,2,197.95
22156,8771,151,3,90.48
22157,8772,183,3,37.68
22158,8772,208,2,163.75
22159,8772,274,3,83.93
22160,8773,215,1,93.68
22161,8773,99,2,62.95
22162,8773,30,3,82.54
22163,8773,74,2,108.75
22164,8774,292,3,26.78
22165,8774,75,2,149.41
22166,8775,234,2,52.06
22167,8775,156,3,173.49
22168,8775,286,3,198.2
22169,8776,262,3,97.4
22170,8777,51,3,148.77
22171,8778,178,2,159.31
22172,8778,188,1,16.99
22173,8778,156,2,47.68
22174,8779,265,2,107.13
22175,8779,201,1,14.73
22176,8779,62,2,55.61
22177,8779,250,2,74.58
22178,8780,117,3,12.56
22179,8781,135,1,13.39
22180,8781,8,3,135.65
22181,8781,96,2,118.63
22182,8781,315,3,155.56
22183,8782,262,1,55.86
22184,8782,18,2,105.08
22185,8783,125,2,84.56
22186,8783,286,3,102.73
22187,8784,28,1,46.03
22188,8785,204,3,84.71
22189,8785,131,2,109.78
22190,8785,289,3,11.74
22191,8786,158,1,85.03
22192,8787,54,3,70.8
22193,8787,154,1,163.81
22194,8787,68,2,147.12
22195,8787,317,2,60.03
22196,8788,197,3,168.96
22197,8788,8,3,26.27
22198,8789,29,1,90.24
22199,8789,324,3,42.73
22200,8790,60,1,85.73
22201,8790,155,1,84.6
22202,8791,213,2,134.77
22203,8791,90,1,32.18
22204,8792,126,1,105.92
22205,8792,270,2,195.88
22206,8793,282,3,128.05
22207,8793,112,3,100.88
22208,8793,82,2,55.91
22209,8793,169,3,34.91
22210,8794,17,3,76.94
22211,8795,165,3,164.51
22212,8795,98,3,80.71
22213,8795,303,1,118.91
22214,8795,261,3,124.78
22215,8796,209,1,86.46
22216,8796,275,2,123.83
22217,8796,4,2,197.19
22218,8796,117,3,142.02
22219,8797,30,2,111.17
22220,8797,215,1,179.45
22221,8797,211,1,111.62
22222,8798,2,3,143.5
22223,8798,175,2,188.66
22224,8798,103,2,74.8
22225,8799,206,3,179.11
22226,8799,6,3,71.34
22227,8799,176,3,148.07
22228,8799,142,1,30.37
22229,8800,23,3,124.0
22230,8800,297,2,11.76
22231,8800,304,2,49.86
22232,8801,84,2,10.61
22233,8801,134,1,178.32
22234,8801,201,2,185.35
22235,8801,185,2,129.37
22236,8802,88,1,102.77
22237,8802,215,3,86.14
22238,8803,167,2,83.71
22239,8803,119,3,100.91
22240,8803,155,2,82.5
22241,8804,51,2,113.16
22242,8804,256,2,34.14
22243,8805,4,3,148.85
22244,8805,208,1,65.84
22245,8806,204,2,90.51
22246,8806,165,1,69.67
22247,8807,298,2,88.34
22248,8808,181,2,116.89
22249,8808,216,3,49.67
22250,8809,114,3,110.45
22251,8809,78,3,152.64
22252,8809,73,1,90.71
22253,8809,62,3,46.08
22254,8810,151,1,188.8
22255,8810,86,3,150.09
22256,8810,308,1,118.14
22257,8811,175,2,105.83
22258,8811,103,3,175.87
22259,8811,131,2,130.12
22260,8812,67,2,126.62
22261,8812,145,1,119.18
22262,8813,310,1,164.44
22263,8813,159,2,107.36
22264,8814,59,1,173.41
22265,8815,56,3,185.95
22266,8815,63,1,148.08
22267,8816,324,2,45.4
22268,8816,301,3,36.33
22269,8816,59,3,119.07
22270,8817,23,1,118.5
22271,8817,90,2,38.87
22272,8817,67,1,192.38
22273,8817,145,3,20.72
22274,8818,266,1,18.21
22275,8818,2,2,193.59
22276,8818,108,3,36.15
22277,8818,126,2,25.33
22278,8819,144,1,54.98
22279,8819,263,3,160.85
22280,8819,216,1,189.25
22281,8819,151,2,126.63
22282,8820,298,3,111.65
22283,8820,75,3,102.74
22284,8821,162,2,167.06
22285,8821,304,1,32.97
22286,8821,161,3,119.16
22287,8821,165,2,46.95
22288,8822,159,1,107.25
22289,8823,244,1,113.79
22290,8823,234,1,91.91
22291,8823,17,1,107.36
22292,8823,194,2,63.91
22293,8824,262,1,132.12
22294,8824,98,2,27.5
22295,8824,187,2,187.07
22296,8825,271,1,42.19
22297,8825,47,1,137.29
22298,8826,6,2,96.97
22299,8826,122,3,39.4
22300,8827,111,2,121.93
22301,8827,309,3,70.04
22302,8827,105,1,101.5
22303,8827,248,2,173.07
22304,8828,254,1,108.56
22305,8828,109,3,119.78
22306,8828,6,3,87.21
22307,8828,142,3,133.43
22308,8829,52,2,119.12
22309,8830,205,2,97.9
22310,8830,324,1,193.71
22311,8830,72,3,47.59
22312,8831,322,2,115.26
22313,8831,258,1,57.59
22314,8831,188,1,69.76
22315,8831,328,3,55.52
22316,8832,66,3,12.39
22317,8833,10,3,82.41
22318,8834,67,2,92.1
22319,8834,170,3,12.49
22320,8834,261,2,167.12
22321,8835,237,3,95.08
22322,8835,20,1,61.55
22323,8836,149,2,86.47
22324,8836,169,1,111.68
22325,8837,284,2,85.92
22326,8838,69,1,83.84
22327,8838,74,2,131.53
22328,8838,131,2,17.72
22329,8839,127,2,164.41
22330,8839,217,2,15.92
22331,8840,154,3,117.8
22332,8840,288,1,49.34
22333,8840,252,2,194.64
22334,8841,27,1,121.86
22335,8841,276,2,105.11
22336,8842,265,2,186.07
22337,8842,3,1,68.08
22338,8843,143,2,30.13
22339,8843,67,2,109.22
22340,8844,139,3,147.58
22341,8844,53,2,72.15
22342,8845,17,1,107.55
22343,8845,249,2,142.25
22344,8846,189,3,186.01
22345,8847,148,2,17.41
22346,8847,12,2,108.42
22347,8847,163,3,184.97
22348,8847,285,3,85.61
22349,8848,38,3,58.09
22350,8849,81,3,144.74
22351,8850,302,1,111.6
22352,8850,70,2,121.54
22353,8850,5,2,169.63
22354,8851,134,2,29.68
22355,8852,278,1,199.06
22356,8852,136,1,92.15
22357,8852,115,1,68.41
22358,8853,229,2,134.57
22359,8853,304,1,74.74
22360,8853,276,2,68.11
22361,8854,229,2,145.06
22362,8854,82,2,72.31
22363,8854,23,2,193.98
22364,8854,325,3,168.49
22365,8855,197,2,163.12
22366,8855,174,3,135.17
22367,8856,153,3,128.78
22368,8856,262,1,131.54
22369,8857,128,2,67.92
22370,8857,213,3,11.65
22371,8857,237,2,125.74
22372,8857,129,2,101.3
22373,8858,273,2,114.24
22374,8859,273,3,21.03
22375,8859,311,3,28.4
22376,8859,181,1,106.14
22377,8859,198,3,101.55
22378,8860,202,2,146.39
22379,8860,154,2,30.17
22380,8860,40,3,25.95
22381,8860,257,2,50.12
22382,8861,28,3,52.4
22383,8861,61,3,23.36
22384,8861,4,1,109.74
22385,8861,70,2,42.31
22386,8862,268,1,11.0
22387,8863,159,2,185.44
22388,8864,24,2,132.47
22389,8864,20,1,196.14
22390,8864,88,1,157.2
22391,8865,261,1,13.02
22392,8865,20,1,36.0
22393,8865,132,3,98.92
22394,8865,144,2,124.17
22395,8866,309,2,72.57
22396,8866,278,2,21.35
22397,8866,10,3,49.73
22398,8867,221,2,26.41
22399,8867,11,2,73.0
22400,8868,78,3,48.93
22401,8868,9,3,148.97
22402,8869,230,3,184.18
22403,8870,278,1,183.78
22404,8870,133,2,194.12
22405,8870,195,3,85.69
22406,8870,75,2,150.09
22407,8871,237,1,70.56
22408,8872,8,3,110.29
22409,8872,55,1,97.78
22410,8872,259,2,105.93
22411,8873,41,3,35.44
22412,8873,86,3,95.66
22413,8873,206,1,51.34
22414,8874,59,3,11.24
22415,8874,92,2,25.66
22416,8874,21,2,98.6
22417,8874,319,2,103.13
22418,8875,124,2,11.0
22419,8876,274,1,66.97
22420,8877,216,2,125.28
22421,8878,212,2,34.27
22422,8878,84,2,78.83
22423,8879,114,1,12.16
22424,8880,82,2,194.36
22425,8880,114,2,33.66
22426,8880,70,3,50.49
22427,8881,256,2,159.66
22428,8881,285,2,153.51
22429,8881,133,2,192.01
22430,8881,250,2,73.93
22431,8882,115,3,32.9
22432,8883,31,1,180.5
22433,8883,50,2,171.96
22434,8883,77,1,143.37
22435,8883,150,1,87.55
22436,8884,62,3,16.65
22437,8885,169,2,37.88
22438,8885,310,1,14.99
22439,8885,295,3,19.91
22440,8886,34,1,78.28
22441,8886,222,1,132.45
22442,8887,111,2,64.82
22443,8887,88,2,131.87
22444,8887,17,3,191.58
22445,8887,165,2,114.22
22446,8888,12,3,22.9
22447,8888,326,3,10.33
22448,8888,5,1,39.62
22449,8889,155,3,102.6
22450,8889,306,2,111.46
22451,8890,44,3,194.72
22452,8891,274,3,181.08
22453,8892,284,2,114.44
22454,8892,261,1,112.63
22455,8892,40,2,161.9
22456,8892,103,1,93.62
22457,8893,137,2,184.26
22458,8894,152,2,89.87
22459,8894,70,1,89.76
22460,8894,215,3,50.84
22461,8895,165,3,187.27
22462,8895,172,2,181.83
22463,8895,288,1,149.55
22464,8896,177,2,33.31
22465,8896,188,3,29.45
22466,8897,317,2,36.57
22467,8898,93,3,95.09
22468,8898,225,3,30.69
22469,8898,259,1,154.8
22470,8899,5,2,50.51
22471,8900,293,1,56.8
22472,8900,131,2,104.76
22473,8900,85,2,185.57
22474,8901,112,3,79.1
22475,8901,74,2,197.43
22476,8901,76,2,189.41
22477,8902,120,1,103.9
22478,8902,328,2,92.26
22479,8902,16,2,140.68
22480,8903,111,1,167.77
22481,8904,172,1,31.99
22482,8904,105,2,73.47
22483,8904,154,1,116.02
22484,8904,90,2,194.9
22485,8905,319,2,39.39
22486,8905,166,1,63.41
22487,8905,82,3,81.62
22488,8905,219,2,84.0
22489,8906,46,3,32.13
22490,8906,122,3,15.77
22491,8906,117,3,184.51
22492,8906,137,1,123.81
22493,8907,323,2,101.91
22494,8907,287,2,38.4
22495,8907,39,3,176.38
22496,8908,224,3,84.54
22497,8908,249,1,190.32
22498,8908,187,1,131.33
22499,8909,326,1,50.61
22500,8909,147,1,185.35
22501,8909,275,3,93.44
22502,8909,161,2,102.87
22503,8910,209,2,138.51
22504,8910,30,3,49.13
22505,8910,131,2,196.88
22506,8910,272,1,104.04
22507,8911,188,1,81.66
22508,8912,318,1,174.58
22509,8912,282,2,139.8
22510,8913,98,1,100.82
22511,8913,78,1,176.16
22512,8914,15,2,171.32
22513,8914,172,3,147.24
22514,8914,187,3,56.87
22515,8914,136,2,185.26
22516,8915,172,1,82.0
22517,8915,249,1,109.78
22518,8916,92,1,129.67
22519,8916,131,2,194.12
22520,8916,242,3,198.31
22521,8916,3,2,143.18
22522,8917,99,1,168.35
22523,8917,102,1,16.13
22524,8918,183,3,41.57
22525,8919,318,1,109.99
22526,8919,219,1,154.45
22527,8920,196,2,138.29
22528,8920,102,1,65.69
22529,8920,90,2,177.52
22530,8921,214,3,20.2
22531,8922,198,3,22.73
22532,8922,207,2,120.47
22533,8922,100,1,186.67
22534,8923,203,1,25.28
22535,8924,35,2,101.3
22536,8924,237,1,45.26
22537,8924,11,1,55.33
22538,8924,9,1,180.85
22539,8925,262,2,22.13
22540,8925,47,1,156.52
22541,8925,153,1,110.04
22542,8926,251,3,65.87
22543,8926,17,1,51.81
22544,8927,324,3,40.86
22545,8927,130,1,125.32
22546,8928,136,2,81.56
22547,8928,57,2,16.43
22548,8928,194,1,42.62
22549,8928,228,2,48.47
22550,8929,15,3,145.37
22551,8929,3,1,73.36
22552,8929,140,2,131.02
22553,8929,218,2,31.85
22554,8930,4,1,26.04
22555,8931,152,2,163.53
22556,8931,311,3,147.32
22557,8931,126,2,99.78
22558,8932,27,1,18.06
22559,8932,270,3,191.76
22560,8933,325,1,20.39
22561,8933,313,3,62.71
22562,8933,119,2,199.39
22563,8934,130,1,115.23
22564,8934,169,1,62.35
22565,8934,58,3,121.25
22566,8935,264,2,138.53
22567,8935,80,3,179.76
22568,8935,44,3,27.92
22569,8935,107,3,148.69
22570,8936,284,2,185.36
22571,8936,221,3,103.28
22572,8936,126,3,19.51
22573,8937,253,3,166.95
22574,8937,284,1,15.51
22575,8938,320,2,60.08
22576,8938,99,2,141.16
22577,8938,18,1,104.17
22578,8938,242,2,85.85
22579,8939,186,3,118.98
22580,8939,121,1,159.18
22581,8939,85,3,122.32
22582,8939,190,1,172.59
22583,8940,169,1,135.84
22584,8940,71,2,193.57
22585,8940,77,1,178.75
22586,8940,61,3,147.23
22587,8941,192,1,90.65
22588,8941,144,3,51.14
22589,8942,97,3,154.12
22590,8942,187,3,71.05
22591,8943,93,1,69.24
22592,8943,2,1,110.47
22593,8943,195,2,80.62
22594,8944,56,1,167.27
22595,8944,285,2,125.4
22596,8945,219,3,177.54
22597,8945,135,2,97.06
22598,8946,80,2,148.19
22599,8946,277,1,26.18
22600,8946,217,1,167.4
22601,8946,231,2,56.4
22602,8947,304,1,50.95
22603,8947,128,3,123.97
22604,8947,166,1,152.51
22605,8947,153,2,185.88
22606,8948,232,2,166.86
22607,8948,292,3,115.82
22608,8949,285,3,198.11
22609,8949,136,2,157.16
22610,8950,154,2,31.57
22611,8950,125,2,79.77
22612,8951,55,2,62.0
22613,8951,316,1,78.35
22614,8951,197,2,175.9
22615,8951,322,1,198.37
22616,8952,18,2,156.87
22617,8953,325,1,197.75
22618,8953,147,1,52.83
22619,8953,230,3,143.22
22620,8953,105,1,166.07
22621,8954,87,3,94.03
22622,8954,152,3,109.48
22623,8955,297,1,60.42
22624,8955,89,2,12.39
22625,8955,122,3,171.36
22626,8956,86,2,41.35
22627,8956,94,1,174.55
22628,8957,173,3,173.94
22629,8958,113,3,27.44
22630,8958,324,2,121.86
22631,8958,279,2,115.78
22632,8958,133,3,34.01
22633,8959,46,3,175.49
22634,8959,273,1,46.61
22635,8959,201,1,155.56
22636,8960,292,3,158.56
22637,8960,58,1,74.83
22638,8961,282,2,119.25
22639,8961,7,1,68.23
22640,8961,84,3,189.9
22641,8962,134,1,113.86
22642,8962,101,1,172.4
22643,8963,125,2,90.94
22644,8963,58,2,172.04
22645,8963,258,1,82.84
22646,8963,253,3,86.69
22647,8964,20,2,45.95
22648,8964,226,3,57.12
22649,8964,100,1,155.35
22650,8965,313,2,79.36
22651,8966,29,2,59.24
22652,8966,307,3,97.93
22653,8966,173,1,25.49
22654,8966,136,3,171.14
